"ISSCAAP_GROUP","TAXONOMIC_CODE","ALPHA_3_CODE","SCIENTIFIC_NAME","NAME_EN","NAME_FR","NAME_ES","NAME_AR","NAME_ZH","NAME_RU","AUTHOR","FAMILY","ORDER_OR_HIGHER_TAXA","HAS_FISHSTAT_DATA"
"36","155527103002","MSP","Tetrapturus belone","Mediterranean spearfish","Marlin de la Méditerranée","Marlín del Mediterráneo",,,,"Rafinesque 1810","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","YES"
"36","155527103003","RSP","Tetrapturus georgii","Roundscale spearfish","Makaire épée","Marlín peto",,,,"Lowe 1841","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","YES"
"36","155527103004","SPF","Tetrapturus pfluegeri","Longbill spearfish","Makaire bécune","Aguja picuda",,,,"Robins & de Sylva 1963","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","YES"
"36","1555271030XX","WHH","Tetrapturus spp","Spearfishes NEI","Makaires Tetrapturus NCA","Marlines Tetrapturus NEP",,,,,"ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","YES"
"36","1555271XXXXX","BIL","Istiophoridae","Marlins,sailfishes,etc. NEI","Makaires,marlins,voiliers NCA","Agujas,marlines,peces vela NEP",,,,,"ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","YES"
"37","143501101801","CAP","Mallotus villosus","Capelin","Capelan","Capelán",,"毛鳞鱼","Мойва","(Müller 1776)","OSMERIDAE","OSMERIFORMES","YES"
"37","145301101401","IQI","Ateleopus japonicus","Jelly-head fish",,,,,,"Bleeker 1853","ATELEOPODIDAE","ATELEOPODIFORMES","NO"
"37","145301101801","AGA","Guentherus altivela","Jellynose",,,,,,"Osório 1917","ATELEOPODIDAE","ATELEOPODIFORMES","YES"
"37","145301102201","AID","Ijimaia dofleini",,,,,,,"Sauter 1905","ATELEOPODIDAE","ATELEOPODIFORMES","NO"
"37","145301102202","AZI","Ijimaia loppei","Loppe's tadpole fish","Atéléopode de Loppe","Pata de pulpo",,,,"Roule 1922","ATELEOPODIDAE","ATELEOPODIFORMES","NO"
"37","145301102601","ATI","Parateleopus indicus",,,,,,,"(Alcock 1891)","ATELEOPODIDAE","ATELEOPODIFORMES","NO"
"37","1453011XXXXX","JQX","Ateleopodidae","Jellynose fishes NEI",,"Ateleopódidos NEP",,,,,"ATELEOPODIDAE","ATELEOPODIFORMES","NO"
"37","146501001001","LAG","Lampris guttatus","Opah","Opah","Opa",,,"Опах обыкновенный","(Brünnich 1788)","LAMPRIDAE","LAMPRIFORMES","YES"
"37","146501001002","LAI","Lampris immaculatus","Southern opah","Poisson des dieux austral","Opa del Sur",,,"Опах низкотелый","Gilchrist 1904","LAMPRIDAE","LAMPRIFORMES","YES"
"37","1465010010XX","LAP","Lampris spp","Opahs NEI",,,,,,,"LAMPRIDAE","LAMPRIFORMES","YES"
"37","146502001001","VMM","Metavelifer multiradiatus","Spinyfin velifer",,,,,,"(Regan 1907)","VELIFERIDAE","LAMPRIFORMES","NO"
"37","146502001401","VVH","Velifer hypselopterus","Sailfin velifer",,,,,,"Bleeker 1879","VELIFERIDAE","LAMPRIFORMES","NO"
"37","146503001001","LEK","Eumecichthys fiski","Unicorn crestfish",,,,,,"(Günther 1890)","LOPHOTIDAE","LAMPRIFORMES","NO"
"37","146503001401","LOP","Lophotus capellei","Unicornfish",,,,,,"Temminck & Schlegel 1845","LOPHOTIDAE","LAMPRIFORMES","NO"
"37","146503001402","LLL","Lophotus lacepede","Crested oarfish","Poisson-ruban licorne",,,,,"Giorna 1809","LOPHOTIDAE","LAMPRIFORMES","NO"
"37","146504101001","LRE","Radiicephalus elongatus","Tapertail",,,,,,"Osório 1917","RADIICEPHALIDAE","LAMPRIFORMES","NO"
"37","146505101001","DSM","Desmodema polystictum","Polka-dot ribbonfish",,,,,,"(Ogilby 1898)","TRACHIPTERIDAE","LAMPRIFORMES","NO"
"37","146505101801","TPA","Trachipterus arcticus","Dealfish","Trachyptère atlantique","Cardenal atlántico",,,,"(Brünnich 1788)","TRACHIPTERIDAE","LAMPRIFORMES","YES"
"37","146505101802","TWK","Trachipterus ishikawae","Slender ribbonfish",,,,,,"Jordan & Snyder 1901","TRACHIPTERIDAE","LAMPRIFORMES","NO"
"37","146505101803","TJZ","Trachipterus jacksonensis","Blackflash ribbonfish",,,,,,"(Ramsay 1881)","TRACHIPTERIDAE","LAMPRIFORMES","YES"
"37","146505101805","TRQ","Trachipterus trachypterus","Mediterranean dealfish","Poisson ruban","Traquíptero","سَمَك شريط مُتَوسِّطِيّ","粗鳍鱼",,"(Gmelin 1789)","TRACHIPTERIDAE","LAMPRIFORMES","YES"
"37","1465051018XX","TRP","Trachipterus spp","Dealfishes",,,,,"Вогмеры",,"TRACHIPTERIDAE","LAMPRIFORMES","YES"
"37","146505102201","ZUC","Zu cristatus","Scalloped ribbonfish","Trachyptère ventru",,,,,"(Bonelli 1819)","TRACHIPTERIDAE","LAMPRIFORMES","NO"
"37","146505102202","ZUE","Zu elongatus","Taper-tail ribbonfish",,,,,,"Heemstra & Kannemeyer 1984","TRACHIPTERIDAE","LAMPRIFORMES","NO"
"37","1465051XXXXX","TRX","Trachipteridae","Ribbonfishes","Trachyptères, poissons-rubans","Peces cinta","أسماك أَشْرِطَة","粗鳍鱼科",,,"TRACHIPTERIDAE","LAMPRIFORMES","YES"
"37","146506101001","AGP","Agrostichthys parkeri","Streamer fish",,,,,,"(Benham 1904)","REGALECIDAE","LAMPRIFORMES","YES"
"37","146506101801","REL","Regalecus glesne","King of herrings","Roi des harengs","Rey de los arenques","مَلِك الأرنكات","皇带鱼",,"Ascanius 1772","REGALECIDAE","LAMPRIFORMES","YES"
"37","146506101802","RGR","Regalecus russellii",,,,,,,"(Cuvier 1816)","REGALECIDAE","LAMPRIFORMES","NO"
"37","1465061XXXXX","RRG","Regalecidae","Oarfishes NEI","Régalecs NCA","Reyes de arenque NEP",,,,,"REGALECIDAE","LAMPRIFORMES","NO"
"37","148001101001","LSC","Stylephorus chordatus","Tube-eye",,,,,,"Shaw 1791","STYLEPHORIDAE","GADIFORMES","NO"
"37","149509101001","LMX","Ataxolepis apus",,,,,,,"Myers & Friehofer 1966","CETOMIMIDAE","BERYCIFORMES","NO"
"37","149509102201","LMC","Cetomimoides parri",,,,,,,"Koefoed 1955","CETOMIMIDAE","BERYCIFORMES","NO"
"37","149509104201","MEF","Eutaeniophorus festivus","Festive ribbonfish",,,,,,"(Bertelsen & Marshall 1956)","CETOMIMIDAE","BERYCIFORMES","NO"
"37","149509105001","LME","Mirapinna esau","Hairyfish",,,,,,"Bertelsen & Marshall 1956","CETOMIMIDAE","BERYCIFORMES","NO"
"37","149509105801","LMB","Parataeniophorus brevis",,,,,,,"Bertelsen & Marshall 1956","CETOMIMIDAE","BERYCIFORMES","NO"
"37","152303101001","UBB","Cubiceps baxteri","Black fathead",,,,,,"McCulloch 1923","NOMEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","NO"
"37","152303101002","UBA","Cubiceps caeruleus","Blue fathead",,,,,,"Regan 1914","NOMEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","YES"
"37","152303101003","UBP","Cubiceps capensis","Cape fathead",,,,,,"(Smith 1845)","NOMEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","YES"
"37","152303101004","CBG","Cubiceps gracilis","Driftfish","Dérivant",,,,,"(Lowe 1843)","NOMEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","YES"
"37","152303101005","UBO","Cubiceps kotlyari",,,,,,,"Agafonova 1988","NOMEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","NO"
"37","152303101006","UBU","Cubiceps pauciradiatus","Bigeye cigarfish",,,,,,"Günther 1872","NOMEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","NO"
"37","152303101008","UJI","Cubiceps whiteleggii","Shadow driftfish","Dérivant indien","Savorín indio",,,,"(Waite 1894)","NOMEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","NO"
"37","1523031010XX","CUP","Cubiceps spp",,,,,,,,"NOMEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","NO"
"37","152303101801","NMG","Nomeus gronovii","Man-of-war fish","Dérivant des physalies","Pastorcillo",,,,"(Gmelin 1789)","NOMEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","NO"
"37","1523031018XX","NMW","Nomeus spp",,,,,,,,"NOMEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","NO"
"37","152303102201","PSC","Psenes cyanophrys","Freckled driftfish",,"Pastorcillo amarillento",,,,"Valenciennes 1833","NOMEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","NO"
"37","1523031XXXXX","VTX","Nomeidae","Driftfishes NEI","Dérivants NCA","Derivantes NEP",,,,,"NOMEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","NO"
"37","152304101001","TGV","Tetragonurus cuvieri","Smalleye squaretail",,,,,,"Risso 1810","TETRAGONURIDAE","SCOMBRIFORMES (STROMATEOIDEI)","NO"
"37","1523041010XX","QJX","Tetragonurus spp","Squaretails NEI",,"Tetragonurus NEP",,,,,"TETRAGONURIDAE","SCOMBRIFORMES (STROMATEOIDEI)","NO"
"37","152306101001","SIP","Pampus argenteus","Silver pomfret","Aileron argenté","Palometón platero",,"银鲳","Памп серебристый (=памп зеркальный)","(Euphrasen 1788)","STROMATEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","YES"
"37","152306101002","CPO","Pampus chinensis","Chinese silver pomfret","Aileron chinois","Palometón chino",,,,"(Euphrasen 1788)","STROMATEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","YES"
"37","152306101003","QML","Pampus cinereus","Grey pomfret",,,,,,"(Bloch 1795)","STROMATEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","NO"
"37","1523061010XX","XPO","Pampus spp","Silver pomfrets NEI","Ailerons NCA","Palometones NEP",,,,,"STROMATEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","YES"
"37","152306101401","WPM","Peprilus medius","Pacific harvestfish","Stromaté du Pacifique","Palometa cometrapo",,,,"(Peters 1869)","STROMATEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","YES"
"37","152306101402","ERP","Peprilus paru","American harvestfish","Stromaté lune","Palometa pámpano",,,,"(Linnaeus 1758)","STROMATEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","YES"
"37","152306101403","PPO","Peprilus simillimus","Pacific pompano","Stromaté argenté","Palometa plateada",,,,"(Ayres 1860)","STROMATEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","YES"
"37","152306101404","YQP","Peprilus snyderi","Salema butterfish","Stromaté saléma","Palometa salema",,,,"Gilbert & Starks 1904","STROMATEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","YES"
"37","152306101406","BUT","Peprilus triacanthus","Atlantic butterfish","Stromaté fossette","Palometa pintada",,,"Поронот","(Peck 1804)","STROMATEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","YES"
"37","1523061014XX","BTG","Peprilus spp","Gulf butterfishes NEI","Stromatés du Golfe NCA","Pámpanos del Golfo NEP",,,,,"STROMATEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","YES"
"37","152306102201","TMB","Stromateus brasiliensis","Southwest Atlantic butterfish",,"Pampanito",,,,"Fowler 1906","STROMATEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","YES"
"37","152306102202","BLB","Stromateus fiatola","Blue butterfish","Fiatole","Palometa fiatola",,,"Строматей восточно-атлантический","Linnaeus 1758","STROMATEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","YES"
"37","152306102204","BWB","Stromateus stellatus","Starry butterfish","Stromaté étoilé","Palometa cagavino",,,,"Cuvier 1829","STROMATEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","YES"
"37","1523061022XX","BQX","Stromateus spp","Butterfishes NEI","Stromatés NCA","Pámpanos Stromateus NEP",,,,,"STROMATEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","NO"
"37","1523061XXXXX","BUX","Stromateidae","Butterfishes, pomfrets NEI","Stromatés, ailerons NCA","Pámpanos, palometónes NEP",,,"Строматеевые",,"STROMATEIDAE","SCOMBRIFORMES (STROMATEOIDEI)","YES"
"37","152507101001","BLU","Pomatomus saltatrix","Bluefish","Tassergal","Anjova",,,"Луфарь","(Linnaeus 1766)","POMATOMIDAE","SCOMBRIFORMES (SCOMBROIDEI)","YES"
"37","152511105001","RAB","Rastrelliger brachysoma","Short mackerel","Maquereau trapu","Caballa rechoncha",,,,"(Bleeker 1851)","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","YES"
"37","152511105002","RAF","Rastrelliger faughni","Island mackerel","Maquereau des îles","Caballa isleña",,,,"Matsui 1967","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","YES"
"37","152511105003","RAG","Rastrelliger kanagurta","Indian mackerel","Maquereau des Indes","Caballa de la India",,,,"(Cuvier 1816)","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","YES"
"37","1525111050XX","RAX","Rastrelliger spp","Indian mackerels NEI","Maquereaux indo-pacifique NCA","Caballas del Indo-Pacífico NEP",,,"Скумбрии тропические",,"SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","YES"
"37","152511105801","MAA","Scomber australasicus","Blue mackerel","Maquereau tacheté","Caballa pintoja",,,"Скумбрия австралийская","Cuvier 1832","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","YES"
"37","152511105802","VMA","Scomber colias","Atlantic chub mackerel","Maquereau espagnol atlantique","Estornino del Atlántico",,,"Скумбрия японская","Gmelin 1789","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","YES"
"37","152511105803","MAS","Scomber japonicus","Pacific chub mackerel","Maquereau espagnol Pacifique","Estornino del Pacífico",,,,"Houttuyn 1782","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","YES"
"37","152511105804","MAC","Scomber scombrus","Atlantic mackerel","Maquereau commun","Caballa del Atlántico",,,"Скумбрия обыкновенная","Linnaeus 1758","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","YES"
"37","1525111058XX","MAZ","Scomber spp","Scomber mackerels NEI","Maquereaux scomber NCA","Caballas scomber NEP",,,,,"SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","YES"
"37","1525111XXXXX","MAX","Scombridae","Mackerels NEI","Maquereaux NCA","Caballas NEP",,,"Скумбриевые",,"SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","YES"
"37","1525111XXXXX044","DWE","Scombrinae",,,,,,,"Rafinesque 1815","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","NO"
"37","152513101001","BRU","Brama australis","Southern rays bream",,"Reineta",,,,"Valenciennes 1838","BRAMIDAE","SCOMBRIFORMES (SCOMBROIDEI)","YES"
"37","152513101002","POA","Brama brama","Atlantic pomfret","Grande castagnole","Japuta",,,"Лещ морской атлантический","(Bonnaterre 1788)","BRAMIDAE","SCOMBRIFORMES (SCOMBROIDEI)","YES"
"37","152513101003","IJO","Brama dussumieri","Lesser bream","Castagnole mignonne","Japuta menuda",,,,"Cuvier 1831","BRAMIDAE","SCOMBRIFORMES (SCOMBROIDEI)","NO"
"37","152513101004","BPQ","Brama japonica","Pacific pomfret","Castagnole du Pacifique",,,,,"Hilgendorf 1878","BRAMIDAE","SCOMBRIFORMES (SCOMBROIDEI)","YES"
"37","152513101005","IQV","Brama orcini","Bigtooth pomfret",,,,,,"Cuvier 1831","BRAMIDAE","SCOMBRIFORMES (SCOMBROIDEI)","NO"
"37","1525131010XX","BRA","Brama spp",,,,,,,,"BRAMIDAE","SCOMBRIFORMES (SCOMBROIDEI)","YES"
"37","152513101801","EBR","Eumegistus brevorti",,,,,,,"(Poey 1860)","BRAMIDAE","SCOMBRIFORMES (SCOMBROIDEI)","NO"
"37","152513101802","EBS","Eumegistus illustris","Brilliant pomfret",,,,,,"Jordan & Jordan 1922","BRAMIDAE","SCOMBRIFORMES (SCOMBROIDEI)","YES"
"37","152513102201","TEE","Pteraclis aesticola","Pacific fanfish",,,,,,"(Jordan & Snyder 1901)","BRAMIDAE","SCOMBRIFORMES (SCOMBROIDEI)","NO"
